minutes,motion-dots,motion,brightness-dots,brightness,disuniformity-dots,disuniformity,biomass-dots,biomass,datetime,image,Wed Mar 21 17:00:00 2018,zero,blueshift,hawk
0,0.0,0.0,74.2889330363,74.71062476482021,63.2801106771,63.9283988080749,32.9530729805,33.171807666866016,2018-03-21 17.00,zero/blueshift-hawk_2018_03_21-17_00.jpg
60,0.0,0.0,74.2170050594,73.85580649024192,63.0098470052,61.69986571036884,35.3438527625,35.0286602151878,2018-03-21 18.00,zero/blueshift-hawk_2018_03_21-18_00.jpg
120,0.0,0.0,73.1190083955,73.14489978313105,59.1769205729,59.70979496268337,36.3997772416,36.816715733730696,2018-03-21 19.00,zero/blueshift-hawk_2018_03_21-19_00.jpg
180,0.0,0.0,72.7909475422,72.56299732386569,57.7963867187,57.93444651491286,38.9493211933,38.524975164127284,2018-03-21 20.00,zero/blueshift-hawk_2018_03_21-20_00.jpg
960,1.56862745098,1.56862745098,69.2454458997,69.95482147938125,42.9233398438,43.59292318811646,47.579671224,48.46633218076857,2018-03-22 09.00,zero/blueshift-hawk_2018_03_22-09_00.jpg
1020,0.0,0.0,69.4590046935,69.61370992965072,43.3348795573,42.330981678068746,47.3980433645,47.902545248532334,2018-03-22 10.00,zero/blueshift-hawk_2018_03_22-10_00.jpg
1080,0.0,0.0,68.9626008476,69.17799283343682,41.3767089844,40.927661716352155,47.468521178,47.09397635263773,2018-03-22 11.00,zero/blueshift-hawk_2018_03_22-11_00.jpg
1140,0.0,0.0,68.1049800432,68.63276287111755,38.6967773438,39.359223252861085,48.5984403722,46.029626434717315,2018-03-22 12.00,zero/blueshift-hawk_2018_03_22-12_00.jpg
1179,0.0,0.0,68.1911245575,68.21433855560548,37.9044596354,39.485561913744654,46.4703568602,45.386320374086246,2018-03-22 12:39:00,zero/blueshift-hawk_2018_03_22-12_39.jpg
1216,0.0,0.0,69.5207935475,67.77466942941179,45.1184895833,43.19475485700092,43.0551208895,45.709734428959216,2018-03-22 13:16:00,zero/blueshift-hawk_2018_03_22-13_16.jpg
1260,0.0,0.0,68.8671747345,67.2054878717246,42.0413411458,42.250526307429595,46.2262334686,47.8276633331703,2018-03-22 14.00,zero/blueshift-hawk_2018_03_22-14_00.jpg
1320,0.392156862745,0.392156862745,65.7512787863,66.36423829822488,30.0826822917,30.641917684973354,52.5044021906,50.5396453621585,2018-03-22 15.00,zero/blueshift-hawk_2018_03_22-15_00.jpg
1380,0.0,0.0,64.7294574015,65.46939038474301,26.912109375,26.427087630622925,52.4005055147,52.43497608923924,2018-03-22 16.00,zero/blueshift-hawk_2018_03_22-16_00.jpg
1440,0.0,0.0,63.8612000443,64.54455141319407,24.9293619792,25.15714078165192,54.4032555275,53.824363692668896,2018-03-22 17.00,zero/blueshift-hawk_2018_03_22-17_00.jpg
1500,0.0,0.0,63.3727130566,63.581325289377595,23.7455240885,23.47531960247039,54.7846236086,54.96926371238004,2018-03-22 18.00,zero/blueshift-hawk_2018_03_22-18_00.jpg
1515,0.0,0.0,63.2377138225,63.31978539791793,22.9270833333,22.98646673582646,53.6601805045,55.226763610407886,2018-03-22 18:15:00,zero/blueshift-hawk_2018_03_22-18_15.jpg
1518,0.0,0.0,63.029168156,63.265934876153715,22.4153645833,22.886534718480654,55.1203568602,55.27693416001427,2018-03-22 18:18:00,zero/blueshift-hawk_2018_03_22-18_18.jpg
1560,0.0,0.0,62.2766177109,62.44330241463119,21.1224772135,21.477498174249202,56.076192619,55.93412113500992,2018-03-22 19.00,zero/blueshift-hawk_2018_03_22-19_00.jpg
1620,0.0,0.0,61.8590695849,61.006477832081046,20.58203125,19.70926907904002,57.4898514093,56.73412830887197,2018-03-22 20.00,zero/blueshift-hawk_2018_03_22-20_00.jpg
2400,14.1176470588,14.1176470588,54.4523778978,55.70165857378825,10.9323730469,16.288673985882735,60.074031416,59.04536741381172,2018-03-23 09.00,zero/blueshift-hawk_2018_03_23-09_00.jpg
2460,9.41176470588,9.41176470588,61.4463103384,59.12182110744219,21.2766113281,16.399368690191118,59.7934097988,59.13266767783321,2018-03-23 10.00,zero/blueshift-hawk_2018_03_23-10_00.jpg
2520,0.0,0.0,60.2690032892,60.620528091281464,18.4264322917,16.388593168099835,55.4224440232,59.321927311508034,2018-03-23 11.00,zero/blueshift-hawk_2018_03_23-11_00.jpg
2580,0.0,0.0,59.1080915331,60.214326231999905,16.6030273438,16.157724879391537,61.375448389,59.82296063174872,2018-03-23 12.00,zero/blueshift-hawk_2018_03_23-12_00.jpg
2640,0.0,0.0,58.2198112405,58.661583333255045,15.0085449219,15.594881284330848,61.4419583589,60.884506349187774,2018-03-23 13.00,zero/blueshift-hawk_2018_03_23-13_00.jpg
2700,0.0,0.0,57.216749217,56.72066719870449,14.0537109375,14.637551484132693,63.7378641365,62.55499365674178,2018-03-23 14.00,zero/blueshift-hawk_2018_03_23-14_00.jpg
2760,0.0,0.0,55.8753448819,55.14994563200583,12.6471354167,13.420711143813152,62.8711205576,64.08161367646392,2018-03-23 15.00,zero/blueshift-hawk_2018_03_23-15_00.jpg
2820,0.0,0.0,54.6935568151,54.70778643681661,11.4464518229,12.128707569338584,64.0227899689,64.51124801269148,2018-03-23 16.00,zero/blueshift-hawk_2018_03_23-16_00.jpg
2880,0.0,0.0,54.2604354958,55.24604901252281,11.4422200521,10.914380193275434,65.2135857077,63.55090982158784,2018-03-23 17.00,zero/blueshift-hawk_2018_03_23-17_00.jpg
